image_id,sherd_id,unit,part,type,image_side,image_id_original,unit_C,part_C,type_C
JD00181_exterior,JD00181,L01,body,,exterior,JD_00361,H690①,腹片,
JD00181_interior,JD00181,L01,body,,interior,JD_00362,H690①,腹片,
JD00182_exterior,JD00182,L01,body,,exterior,JD_00363,H690①,腹片,
JD00182_interior,JD00182,L01,body,,interior,JD_00364,H690①,腹片,
JD00183_exterior,JD00183,L01,body,,exterior,JD_00365,H690①,腹片,
JD00183_interior,JD00183,L01,body,,interior,JD_00366,H690①,腹片,
JD00184_exterior,JD00184,L01,body,,exterior,JD_00367,H690①,腹片,
JD00184_interior,JD00184,L01,body,,interior,JD_00368,H690①,腹片,
JD00185_exterior,JD00185,L01,body,,exterior,JD_00369,H690①,腹片,
JD00185_interior,JD00185,L01,body,,interior,JD_00370,H690①,腹片,
JD00186_exterior,JD00186,L01,rim,,exterior,JD_00371,H690①,口沿,
JD00186_interior,JD00186,L01,rim,,interior,JD_00372,H690①,口沿,
JD00187_exterior,JD00187,L01,body,,exterior,JD_00373,H690①,腹片,
JD00187_interior,JD00187,L01,body,,interior,JD_00374,H690①,腹片,
JD00188_exterior,JD00188,L01,body,,exterior,JD_00375,H690①,腹片,
JD00188_interior,JD00188,L01,body,,interior,JD_00376,H690①,腹片,
JD00189_exterior,JD00189,L01,body,,exterior,JD_00377,H690①,腹片,
JD00189_interior,JD00189,L01,body,,interior,JD_00378,H690①,腹片,
JD00190_exterior,JD00190,L01,body,,exterior,JD_00379,H690①,腹片,
JD00190_interior,JD00190,L01,body,,interior,JD_00380,H690①,腹片,
JD00191_exterior,JD00191,L01,body,,exterior,JD_00381,H690①,腹片,
JD00191_interior,JD00191,L01,body,,interior,JD_00382,H690①,腹片,
JD00192_exterior,JD00192,L01,body,,exterior,JD_00383,H690①,腹片,
JD00192_interior,JD00192,L01,body,,interior,JD_00384,H690①,腹片,
JD00193_exterior,JD00193,L01,body,,exterior,JD_00385,H690①,腹片,
JD00193_interior,JD00193,L01,body,,interior,JD_00386,H690①,腹片,
JD00194_exterior,JD00194,L01,body,,exterior,JD_00387,H690①,腹片,
JD00194_interior,JD00194,L01,body,,interior,JD_00388,H690①,腹片,
JD00195_exterior,JD00195,L01,body,,exterior,JD_00389,H690①,腹片,
JD00195_interior,JD00195,L01,body,,interior,JD_00390,H690①,腹片,
JD00196_exterior,JD00196,L01,rim,,exterior,JD_00391,H690①,口沿,
JD00196_interior,JD00196,L01,rim,,interior,JD_00392,H690①,口沿,
JD00197_exterior,JD00197,L01,body,,exterior,JD_00393,H690①,腹片,
JD00197_interior,JD00197,L01,body,,interior,JD_00394,H690①,腹片,
JD00198_exterior,JD00198,L01,body,,exterior,JD_00395,H690①,腹片,
JD00198_interior,JD00198,L01,body,,interior,JD_00396,H690①,腹片,
JD00199_exterior,JD00199,L01,body,,exterior,JD_00397,H690①,腹片,
JD00199_interior,JD00199,L01,body,,interior,JD_00398,H690①,腹片,
JD00200_exterior,JD00200,L01,body,,exterior,JD_00399,H690①,腹片,
JD00200_interior,JD00200,L01,body,,interior,JD_00400,H690①,腹片,
JD00201_exterior,JD00201,L01,rim,,exterior,JD_00401,H690①,口沿,
JD00201_interior,JD00201,L01,rim,,interior,JD_00402,H690①,口沿,
JD00202_exterior,JD00202,L01,body,,exterior,JD_00403,H690①,腹片,
JD00202_interior,JD00202,L01,body,,interior,JD_00404,H690①,腹片,
JD00203_exterior,JD00203,L01,body,,exterior,JD_00405,H690①,腹片,
JD00203_interior,JD00203,L01,body,,interior,JD_00406,H690①,腹片,
JD00204_exterior,JD00204,L01,body,,exterior,JD_00407,H690①,腹片,
JD00204_interior,JD00204,L01,body,,interior,JD_00408,H690①,腹片,
JD00205_exterior,JD00205,L01,rim,,exterior,JD_00409,H690①,口沿,
JD00205_interior,JD00205,L01,rim,,interior,JD_00410,H690①,口沿,
JD00206_exterior,JD00206,L01,body,,exterior,JD_00411,H690①,腹片,
JD00206_interior,JD00206,L01,body,,interior,JD_00412,H690①,腹片,
JD00207_exterior,JD00207,L01,round foot,,exterior,JD_00413,H690①,圈足,
JD00207_interior,JD00207,L01,round foot,,interior,JD_00414,H690①,圈足,
JD00208_exterior,JD00208,L01,body,,exterior,JD_00415,H690①,腹片,
JD00208_interior,JD00208,L01,body,,interior,JD_00416,H690①,腹片,
JD00209_exterior,JD00209,L01,body,,exterior,JD_00417,H690①,腹片,
JD00209_interior,JD00209,L01,body,,interior,JD_00418,H690①,腹片,
JD00210_exterior,JD00210,L01,body,,exterior,JD_00419,H690①,腹片,
JD00210_interior,JD00210,L01,body,,interior,JD_00420,H690①,腹片,
JD00211_exterior,JD00211,L01,body,,exterior,JD_00421,H690①,腹片,
JD00211_interior,JD00211,L01,body,,interior,JD_00422,H690①,腹片,
JD00212_exterior,JD00212,L01,rim,,exterior,JD_00423,H690①,口沿,
JD00212_interior,JD00212,L01,rim,,interior,JD_00424,H690①,口沿,
JD00213_exterior,JD00213,L01,base,,exterior,JD_00425,H690①,器底,
JD00213_interior,JD00213,L01,base,,interior,JD_00426,H690①,器底,
JD00214_exterior,JD00214,L01,body,,exterior,JD_00427,H690①,腹片,
JD00214_interior,JD00214,L01,body,,interior,JD_00428,H690①,腹片,
JD00215_exterior,JD00215,L01,body,,exterior,JD_00429,H690①,腹片,
JD00215_interior,JD00215,L01,body,,interior,JD_00430,H690①,腹片,
JD00216_exterior,JD00216,L01,body,,exterior,JD_00431,H690①,腹片,
JD00216_interior,JD00216,L01,body,,interior,JD_00432,H690①,腹片,
JD00217_exterior,JD00217,L01,body,,exterior,JD_00433,H690①,腹片,
JD00217_interior,JD00217,L01,body,,interior,JD_00434,H690①,腹片,
JD00218_exterior,JD00218,L01,body,,exterior,JD_00435,H690①,腹片,
JD00218_interior,JD00218,L01,body,,interior,JD_00436,H690①,腹片,
JD00219_exterior,JD00219,L01,rim,,exterior,JD_00437,H690①,口沿,
JD00219_interior,JD00219,L01,rim,,interior,JD_00438,H690①,口沿,
JD00220_exterior,JD00220,L01,body,,exterior,JD_00439,H690①,腹片,
JD00220_interior,JD00220,L01,body,,interior,JD_00440,H690①,腹片,
JD00221_exterior,JD00221,L01,body,,exterior,JD_00441,H690①,腹片,
JD00221_interior,JD00221,L01,body,,interior,JD_00442,H690①,腹片,
JD00222_exterior,JD00222,L01,body,,exterior,JD_00443,H690①,腹片,
JD00222_interior,JD00222,L01,body,,interior,JD_00444,H690①,腹片,
JD00223_exterior,JD00223,L01,body,,exterior,JD_00445,H690①,腹片,
JD00223_interior,JD00223,L01,body,,interior,JD_00446,H690①,腹片,
JD00224_exterior,JD00224,L01,body,dou,exterior,JD_00447,H690①,腹片,豆
JD00224_interior,JD00224,L01,body,dou,interior,JD_00448,H690①,腹片,豆
JD00225_exterior,JD00225,L01,body,,exterior,JD_00449,H690①,腹片,
JD00225_interior,JD00225,L01,body,,interior,JD_00450,H690①,腹片,
JD00226_exterior,JD00226,L01,body,,exterior,JD_00451,H690①,腹片,
JD00226_interior,JD00226,L01,body,,interior,JD_00452,H690①,腹片,
JD00227_exterior,JD00227,L01,body,,exterior,JD_00453,H690①,腹片,
JD00227_interior,JD00227,L01,body,,interior,JD_00454,H690①,腹片,
JD00228_exterior,JD00228,L01,body,,exterior,JD_00455,H690①,腹片,
JD00228_interior,JD00228,L01,body,,interior,JD_00456,H690①,腹片,
JD00229_exterior,JD00229,L01,body,,exterior,JD_00457,H690①,腹片,
JD00229_interior,JD00229,L01,body,,interior,JD_00458,H690①,腹片,
JD00230_exterior,JD00230,L01,body,,exterior,JD_00459,H690①,腹片,
JD00230_interior,JD00230,L01,body,,interior,JD_00460,H690①,腹片,
JD00231_exterior,JD00231,L01,body,,exterior,JD_00461,H690①,腹片,
JD00231_interior,JD00231,L01,body,,interior,JD_00462,H690①,腹片,
JD00232_exterior,JD00232,L01,body,,exterior,JD_00463,H690①,腹片,
JD00232_interior,JD00232,L01,body,,interior,JD_00464,H690①,腹片,
JD00233_exterior,JD00233,L01,body,,exterior,JD_00465,H690①,腹片,
JD00233_interior,JD00233,L01,body,,interior,JD_00466,H690①,腹片,
JD00234_exterior,JD00234,L01,body,,exterior,JD_00467,H690①,腹片,
JD00234_interior,JD00234,L01,body,,interior,JD_00468,H690①,腹片,
JD00235_exterior,JD00235,L01,base,gui,exterior,JD_00469,H690①,器底,簋
JD00235_interior,JD00235,L01,base,gui,interior,JD_00470,H690①,器底,簋
JD00236_exterior,JD00236,L01,round foot,,exterior,JD_00471,H690①,圈足,
JD00236_interior,JD00236,L01,round foot,,interior,JD_00472,H690①,圈足,
JD00237_exterior,JD00237,L01,body,,exterior,JD_00473,H690①,腹片,
JD00237_interior,JD00237,L01,body,,interior,JD_00474,H690①,腹片,
JD00238_exterior,JD00238,L01,body,,exterior,JD_00475,H690①,腹片,
JD00238_interior,JD00238,L01,body,,interior,JD_00476,H690①,腹片,
JD00239_exterior,JD00239,L01,body,,exterior,JD_00477,H690①,腹片,
JD00239_interior,JD00239,L01,body,,interior,JD_00478,H690①,腹片,
JD00240_exterior,JD00240,L01,body,,exterior,JD_00479,H690①,腹片,
JD00240_interior,JD00240,L01,body,,interior,JD_00480,H690①,腹片,
JD00241_exterior,JD00241,L01,body,,exterior,JD_00481,H690①,腹片,
JD00241_interior,JD00241,L01,body,,interior,JD_00482,H690①,腹片,
JD00242_exterior,JD00242,L01,body,,exterior,JD_00483,H690①,腹片,
JD00242_interior,JD00242,L01,body,,interior,JD_00484,H690①,腹片,
JD00243_exterior,JD00243,L01,body,,exterior,JD_00485,H690①,腹片,
JD00243_interior,JD00243,L01,body,,interior,JD_00486,H690①,腹片,
JD00244_exterior,JD00244,L01,body,,exterior,JD_00487,H690①,腹片,
JD00244_interior,JD00244,L01,body,,interior,JD_00488,H690①,腹片,
JD00245_exterior,JD00245,L01,body,,exterior,JD_00489,H690①,腹片,
JD00245_interior,JD00245,L01,body,,interior,JD_00490,H690①,腹片,
JD00246_exterior,JD00246,L01,body,,exterior,JD_00491,H690①,腹片,
JD00246_interior,JD00246,L01,body,,interior,JD_00492,H690①,腹片,
JD00247_exterior,JD00247,L01,rim,,exterior,JD_00493,H690①,口沿,
JD00247_interior,JD00247,L01,rim,,interior,JD_00494,H690①,口沿,
JD00248_exterior,JD00248,L01,rim,,exterior,JD_00495,H690①,口沿,
JD00248_interior,JD00248,L01,rim,,interior,JD_00496,H690①,口沿,
JD00249_exterior,JD00249,L01,body,,exterior,JD_00497,H690①,腹片,
JD00249_interior,JD00249,L01,body,,interior,JD_00498,H690①,腹片,
JD00250_exterior,JD00250,L01,body,,exterior,JD_00499,H690①,腹片,
JD00250_interior,JD00250,L01,body,,interior,JD_00500,H690①,腹片,
JD00251_exterior,JD00251,L01,body,,exterior,JD_00501,H690①,腹片,
JD00251_interior,JD00251,L01,body,,interior,JD_00502,H690①,腹片,
JD00252_exterior,JD00252,L01,body,,exterior,JD_00503,H690①,腹片,
JD00252_interior,JD00252,L01,body,,interior,JD_00504,H690①,腹片,
JD00253_exterior,JD00253,L01,body,,exterior,JD_00505,H690①,腹片,
JD00253_interior,JD00253,L01,body,,interior,JD_00506,H690①,腹片,
JD00254_exterior,JD00254,L01,body,,exterior,JD_00507,H690①,腹片,
JD00254_interior,JD00254,L01,body,,interior,JD_00508,H690①,腹片,
JD00255_exterior,JD00255,L01,body,,exterior,JD_00509,H690①,腹片,
JD00255_interior,JD00255,L01,body,,interior,JD_00510,H690①,腹片,
JD00256_exterior,JD00256,L01,body,,exterior,JD_00511,H690①,腹片,
JD00256_interior,JD00256,L01,body,,interior,JD_00512,H690①,腹片,
JD00257_exterior,JD00257,L01,body,,exterior,JD_00513,H690①,腹片,
JD00257_interior,JD00257,L01,body,,interior,JD_00514,H690①,腹片,
JD00258_exterior,JD00258,L01,body,,exterior,JD_00515,H690①,腹片,
JD00258_interior,JD00258,L01,body,,interior,JD_00516,H690①,腹片,
JD00259_exterior,JD00259,L01,body,,exterior,JD_00517,H690①,腹片,
JD00259_interior,JD00259,L01,body,,interior,JD_00518,H690①,腹片,
JD00260_exterior,JD00260,L01,body,,exterior,JD_00519,H690①,腹片,
JD00260_interior,JD00260,L01,body,,interior,JD_00520,H690①,腹片,
JD00261_exterior,JD00261,L01,rim,,exterior,JD_00521,H690①,口沿,
JD00261_interior,JD00261,L01,rim,,interior,JD_00522,H690①,口沿,
JD00262_exterior,JD00262,L01,body,,exterior,JD_00523,H690①,腹片,
JD00262_interior,JD00262,L01,body,,interior,JD_00524,H690①,腹片,
JD00263_exterior,JD00263,L01,body,,exterior,JD_00525,H690①,腹片,
JD00263_interior,JD00263,L01,body,,interior,JD_00526,H690①,腹片,
JD00264_exterior,JD00264,L01,body,,exterior,JD_00527,H690①,腹片,
JD00264_interior,JD00264,L01,body,,interior,JD_00528,H690①,腹片,
JD00265_exterior,JD00265,L01,body,,exterior,JD_00529,H690①,腹片,
JD00265_interior,JD00265,L01,body,,interior,JD_00530,H690①,腹片,
JD00266_exterior,JD00266,L01,body,,exterior,JD_00531,H690①,腹片,
JD00266_interior,JD00266,L01,body,,interior,JD_00532,H690①,腹片,
JD00267_exterior,JD00267,L01,body,,exterior,JD_00533,H690①,腹片,
JD00267_interior,JD00267,L01,body,,interior,JD_00534,H690①,腹片,
JD00268_exterior,JD00268,L01,body,,exterior,JD_00535,H690①,腹片,
JD00268_interior,JD00268,L01,body,,interior,JD_00536,H690①,腹片,
JD00269_exterior,JD00269,L01,body,,exterior,JD_00537,H690①,腹片,
JD00269_interior,JD00269,L01,body,,interior,JD_00538,H690①,腹片,
JD00270_exterior,JD00270,L01,body,,exterior,JD_00539,H690①,腹片,
JD00270_interior,JD00270,L01,body,,interior,JD_00540,H690①,腹片,
JD00271_exterior,JD00271,L01,body,,exterior,JD_00541,H690①,腹片,
JD00271_interior,JD00271,L01,body,,interior,JD_00542,H690①,腹片,
JD00272_exterior,JD00272,L01,body,,exterior,JD_00543,H690①,腹片,
JD00272_interior,JD00272,L01,body,,interior,JD_00544,H690①,腹片,
JD00273_exterior,JD00273,L01,rim,,exterior,JD_00545,H690①,口沿,
JD00273_interior,JD00273,L01,rim,,interior,JD_00546,H690①,口沿,
JD00274_exterior,JD00274,L01,body,,exterior,JD_00547,H690①,腹片,
JD00274_interior,JD00274,L01,body,,interior,JD_00548,H690①,腹片,
JD00275_exterior,JD00275,L01,body,,exterior,JD_00549,H690①,腹片,
JD00275_interior,JD00275,L01,body,,interior,JD_00550,H690①,腹片,
JD00276_exterior,JD00276,L01,body,,exterior,JD_00551,H690①,腹片,
JD00276_interior,JD00276,L01,body,,interior,JD_00552,H690①,腹片,
JD00277_exterior,JD00277,L01,body,,exterior,JD_00553,H690①,腹片,
JD00277_interior,JD00277,L01,body,,interior,JD_00554,H690①,腹片,
JD00278_exterior,JD00278,L01,rim,,exterior,JD_00555,H690①,口沿,
JD00278_interior,JD00278,L01,rim,,interior,JD_00556,H690①,口沿,
JD00279_exterior,JD00279,L01,body,,exterior,JD_00557,H690①,腹片,
JD00279_interior,JD00279,L01,body,,interior,JD_00558,H690①,腹片,
JD00280_exterior,JD00280,L01,body,,exterior,JD_00559,H690①,腹片,
JD00280_interior,JD00280,L01,body,,interior,JD_00560,H690①,腹片,
JD00281_exterior,JD00281,L01,body,,exterior,JD_00561,H690①,腹片,
JD00281_interior,JD00281,L01,body,,interior,JD_00562,H690①,腹片,
JD00282_exterior,JD00282,L01,body,,exterior,JD_00563,H690①,腹片,
JD00282_interior,JD00282,L01,body,,interior,JD_00564,H690①,腹片,
JD00283_exterior,JD00283,L01,rim,,exterior,JD_00565,H690①,口沿,
JD00283_interior,JD00283,L01,rim,,interior,JD_00566,H690①,口沿,
JD00284_exterior,JD00284,L01,body,,exterior,JD_00567,H690①,腹片,
JD00284_interior,JD00284,L01,body,,interior,JD_00568,H690①,腹片,
JD00285_exterior,JD00285,L01,body,,exterior,JD_00569,H690①,腹片,
JD00285_interior,JD00285,L01,body,,interior,JD_00570,H690①,腹片,
JD00286_exterior,JD00286,L01,body,,exterior,JD_00571,H690①,腹片,
JD00286_interior,JD00286,L01,body,,interior,JD_00572,H690①,腹片,
JD00287_exterior,JD00287,L01,body,,exterior,JD_00573,H690①,腹片,
JD00287_interior,JD00287,L01,body,,interior,JD_00574,H690①,腹片,
JD00288_exterior,JD00288,L01,body,,exterior,JD_00575,H690①,腹片,
JD00288_interior,JD00288,L01,body,,interior,JD_00576,H690①,腹片,
JD00289_exterior,JD00289,L01,body,,exterior,JD_00577,H690①,腹片,
JD00289_interior,JD00289,L01,body,,interior,JD_00578,H690①,腹片,
JD00290_exterior,JD00290,L01,body,,exterior,JD_00579,H690①,腹片,
JD00290_interior,JD00290,L01,body,,interior,JD_00580,H690①,腹片,
JD00291_exterior,JD00291,L01,body,,exterior,JD_00581,H690①,腹片,
JD00291_interior,JD00291,L01,body,,interior,JD_00582,H690①,腹片,
JD00292_exterior,JD00292,L01,body,,exterior,JD_00583,H690①,腹片,
JD00292_interior,JD00292,L01,body,,interior,JD_00584,H690①,腹片,
JD00293_exterior,JD00293,L01,body,,exterior,JD_00585,H690①,腹片,
JD00293_interior,JD00293,L01,body,,interior,JD_00586,H690①,腹片,
JD00294_exterior,JD00294,L01,body,,exterior,JD_00587,H690①,腹片,
JD00294_interior,JD00294,L01,body,,interior,JD_00588,H690①,腹片,
JD00295_exterior,JD00295,L01,body,,exterior,JD_00589,H690①,腹片,
JD00295_interior,JD00295,L01,body,,interior,JD_00590,H690①,腹片,
JD00296_exterior,JD00296,L01,body,,exterior,JD_00591,H690①,腹片,
JD00296_interior,JD00296,L01,body,,interior,JD_00592,H690①,腹片,
JD00297_exterior,JD00297,L01,rim,,exterior,JD_00593,H690①,口沿,
JD00297_interior,JD00297,L01,rim,,interior,JD_00594,H690①,口沿,
JD00298_exterior,JD00298,L01,body,,exterior,JD_00595,H690①,腹片,
JD00298_interior,JD00298,L01,body,,interior,JD_00596,H690①,腹片,
JD00299_exterior,JD00299,L01,body,,exterior,JD_00597,H690①,腹片,
JD00299_interior,JD00299,L01,body,,interior,JD_00598,H690①,腹片,
JD00300_exterior,JD00300,L01,body,,exterior,JD_00599,H690①,腹片,
JD00300_interior,JD00300,L01,body,,interior,JD_00600,H690①,腹片,
JD00301_exterior,JD00301,L01,body,,exterior,JD_00601,H690①,腹片,
JD00301_interior,JD00301,L01,body,,interior,JD_00602,H690①,腹片,
JD00302_exterior,JD00302,L01,body,,exterior,JD_00603,H690①,腹片,
JD00302_interior,JD00302,L01,body,,interior,JD_00604,H690①,腹片,
JD00303_exterior,JD00303,L01,body,,exterior,JD_00605,H690①,腹片,
JD00303_interior,JD00303,L01,body,,interior,JD_00606,H690①,腹片,
JD00304_exterior,JD00304,L01,body,,exterior,JD_00607,H690①,腹片,
JD00304_interior,JD00304,L01,body,,interior,JD_00608,H690①,腹片,
JD00305_exterior,JD00305,L01,body,,exterior,JD_00609,H690①,腹片,
JD00305_interior,JD00305,L01,body,,interior,JD_00610,H690①,腹片,
JD00306_exterior,JD00306,L01,body,,exterior,JD_00611,H690①,腹片,
JD00306_interior,JD00306,L01,body,,interior,JD_00612,H690①,腹片,
JD00307_exterior,JD00307,L01,body,,exterior,JD_00613,H690①,腹片,
JD00307_interior,JD00307,L01,body,,interior,JD_00614,H690①,腹片,
JD00308_exterior,JD00308,L01,body,,exterior,JD_00615,H690①,腹片,
JD00308_interior,JD00308,L01,body,,interior,JD_00616,H690①,腹片,
JD00309_exterior,JD00309,L01,body,,exterior,JD_00617,H690①,腹片,
JD00309_interior,JD00309,L01,body,,interior,JD_00618,H690①,腹片,
JD00310_exterior,JD00310,L01,body,,exterior,JD_00619,H690①,腹片,
JD00310_interior,JD00310,L01,body,,interior,JD_00620,H690①,腹片,
JD00311_exterior,JD00311,L01,body,,exterior,JD_00621,H690①,腹片,
JD00311_interior,JD00311,L01,body,,interior,JD_00622,H690①,腹片,
JD00312_exterior,JD00312,L01,rim,dou,exterior,JD_00623,H690①,口沿,豆
JD00312_interior,JD00312,L01,rim,dou,interior,JD_00624,H690①,口沿,豆
JD00313_exterior,JD00313,L01,body,,exterior,JD_00625,H690①,腹片,
JD00313_interior,JD00313,L01,body,,interior,JD_00626,H690①,腹片,
JD00314_exterior,JD00314,L01,body,,exterior,JD_00627,H690①,腹片,
JD00314_interior,JD00314,L01,body,,interior,JD_00628,H690①,腹片,
JD00315_exterior,JD00315,L01,body,,exterior,JD_00629,H690①,腹片,
JD00315_interior,JD00315,L01,body,,interior,JD_00630,H690①,腹片,
JD00316_exterior,JD00316,L01,rim,,exterior,JD_00631,H690①,口沿,
JD00316_interior,JD00316,L01,rim,,interior,JD_00632,H690①,口沿,
JD00317_exterior,JD00317,L01,body,,exterior,JD_00633,H690①,腹片,
JD00317_interior,JD00317,L01,body,,interior,JD_00634,H690①,腹片,
JD00318_exterior,JD00318,L01,body,,exterior,JD_00635,H690①,腹片,
JD00318_interior,JD00318,L01,body,,interior,JD_00636,H690①,腹片,
JD00319_exterior,JD00319,L01,body,,exterior,JD_00637,H690①,腹片,
JD00319_interior,JD00319,L01,body,,interior,JD_00638,H690①,腹片,
JD00320_exterior,JD00320,L01,body,,exterior,JD_00639,H690①,腹片,
JD00320_interior,JD00320,L01,body,,interior,JD_00640,H690①,腹片,
JD00321_exterior,JD00321,L01,body,,exterior,JD_00641,H690①,腹片,
JD00321_interior,JD00321,L01,body,,interior,JD_00642,H690①,腹片,
JD00322_exterior,JD00322,L01,body,,exterior,JD_00643,H690①,腹片,
JD00322_interior,JD00322,L01,body,,interior,JD_00644,H690①,腹片,
JD00323_exterior,JD00323,L01,body,,exterior,JD_00645,H690①,腹片,
JD00323_interior,JD00323,L01,body,,interior,JD_00646,H690①,腹片,
JD00324_exterior,JD00324,L01,body,,exterior,JD_00647,H690①,腹片,
